Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,Hips_P_x,Hips_P_y,Hips_P_z,Hips_Q_x,Hips_Q_y,Hips_Q_z,Hips_Q_w,LeftThigh_P_x,LeftThigh_P_y,LeftThigh_P_z,LeftThigh_Q_x,LeftThigh_Q_y,LeftThigh_Q_z,LeftThigh_Q_w,LeftShin_P_x,LeftShin_P_y,LeftShin_P_z,LeftShin_Q_x,LeftShin_Q_y,LeftShin_Q_z,LeftShin_Q_w,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftFoot_Q_w,LeftToe_P_x,LeftToe_P_y,LeftToe_P_z,LeftToe_Q_x,LeftToe_Q_y,LeftToe_Q_z,LeftToe_Q_w,LeftToeTip_P_x,LeftToeTip_P_y,LeftToeTip_P_z,LeftToeTip_Q_x,LeftToeTip_Q_y,LeftToeTip_Q_z,LeftToeTip_Q_w,RightThigh_P_x,RightThigh_P_y,RightThigh_P_z,RightThigh_Q_x,RightThigh_Q_y,RightThigh_Q_z,RightThigh_Q_w,RightShin_P_x,RightShin_P_y,RightShin_P_z,RightShin_Q_x,RightShin_Q_y,RightShin_Q_z,RightShin_Q_w,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z,RightFoot_Q_w,RightToe_P_x,RightToe_P_y,RightToe_P_z,RightToe_Q_x,RightToe_Q_y,RightToe_Q_z,RightToe_Q_w,RightToeTip_P_x,RightToeTip_P_y,RightToeTip_P_z,RightToeTip_Q_x,RightToeTip_Q_y,RightToeTip_Q_z,RightToeTip_Q_w,Spine1_P_x,Spine1_P_y,Spine1_P_z,Spine1_Q_x,Spine1_Q_y,Spine1_Q_z,Spine1_Q_w,Spine2_P_x,Spine2_P_y,Spine2_P_z,Spine2_Q_x,Spine2_Q_y,Spine2_Q_z,Spine2_Q_w,Spine3_P_x,Spine3_P_y,Spine3_P_z,Spine3_Q_x,Spine3_Q_y,Spine3_Q_z,Spine3_Q_w,Spine4_P_x,Spine4_P_y,Spine4_P_z,Spine4_Q_x,Spine4_Q_y,Spine4_Q_z,Spine4_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Neck_P_x,Neck_P_y,Neck_P_z,Neck_Q_x,Neck_Q_y,Neck_Q_z,Neck_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
79.99802,0,0,0,6.657903E-08,0,0,1,0.06405402,0.2743466,-0.2054154,0.09189812,0.2534172,-0.01002851,0.9629298,-0.003335901,0.2722381,-0.1675279,0.4539729,-0.4623393,0.6725013,-0.3576212,-0.02858842,0.4028686,0.2228991,0.3302614,0.556946,0.1738846,0.7419589,-0.07456394,0.1048048,-0.05988717,0.03338213,0.7391509,-0.6724254,-0.01964472,-0.08184204,0.03400471,0.05945935,0.03833663,0.7365298,-0.6751478,-0.01515807,-0.08528646,0.01603259,0.1290983,0.03833663,0.7365298,-0.6751478,-0.01515807,0.1314439,0.2764552,-0.243303,0.1454795,-0.5110484,0.7272309,0.4345117,0.4534524,0.3177267,0.01114253,0.4950472,0.06193686,-0.2756425,0.8216528,0.2409331,0.1702671,-0.3113711,-0.2244604,0.8488119,-0.3778465,-0.2938842,0.2970818,0.04718838,-0.2796193,-0.2285426,0.8337534,-0.4178174,-0.2793781,0.3374189,-0.001487223,-0.2451511,-0.2285426,0.8337534,-0.4178174,-0.2793781,0.05106212,0.3608301,-0.2237103,0.2534046,-0.238745,0.9370038,0.0284763,0.06370348,0.4249479,-0.1923193,0.2474672,-0.3834537,0.8885626,0.04669099,0.08347869,0.4758119,-0.1445897,0.2359691,-0.5164766,0.8206962,0.0634709,0.1260728,0.531936,-0.04447462,0.2359691,-0.5164766,0.8206962,0.0634709,0.1140854,0.5609574,0.08958587,-0.07471059,-0.4032162,0.6501792,-0.639611,-0.0005469993,0.542532,0.1446875,0.01469804,0.9332168,0.1500302,0.326162,0.01700647,0.3046549,0.07251602,0.06422959,0.9452749,0.09740186,0.3047022,-2.706796E-05,0.03771575,0.01124399,-0.0535834,0.8259169,-0.5038333,0.2472708,0.1933955,0.6206448,0.1137649,0.1023794,-0.3206111,0.9409534,0.03652021,0.2068057,0.6996583,0.1732317,-0.03851985,-0.1018549,0.9940288,0.006962131,0.2324686,0.5797203,0.02870164,0.4978765,-0.02008905,0.5673785,0.6555893,0.3306465,0.5976607,-0.05226417,-0.118678,-0.6764418,-0.1137603,0.7179144,0.2499297,0.3619274,-0.04815299,0.03933427,-0.7454517,-0.0524947,0.6633245,0.2469113,0.08987904,-0.08394945,0.2083649,-0.7316377,0.4611856,0.4567263
90.00015,0,0,0,6.657903E-08,0,0,1,0.06399839,0.2657198,-0.205476,0.09212669,0.2539075,-0.009737335,0.9627818,-0.003353946,0.2635517,-0.167525,0.4551645,-0.4603975,0.675352,-0.3532126,-0.02726593,0.3982455,0.2216036,0.3298625,0.5565484,0.1712748,0.7430409,-0.07439645,0.09922112,-0.05997586,0.03377675,0.7390566,-0.6725034,-0.01985018,-0.08176162,0.02845637,0.05938629,0.03878666,0.7364323,-0.6752253,-0.01531242,-0.08524766,0.01050465,0.1290285,0.03878666,0.7364323,-0.6752253,-0.01531242,0.1313507,0.2678879,-0.2434269,0.1437671,-0.5096654,0.729516,0.4328725,0.4523058,0.3114969,0.01195794,0.4957597,0.0597647,-0.2753516,0.8214816,0.2408793,0.1644884,-0.3114785,-0.2244424,0.8485009,-0.3781967,-0.294345,0.2970491,0.04144103,-0.2796424,-0.2505496,0.8088986,-0.4576101,-0.2711109,0.340935,-0.001411436,-0.2419311,-0.2505496,0.8088986,-0.4576101,-0.2711109,0.05094293,0.3522078,-0.2237042,0.2538385,-0.2389517,0.9368379,0.02834003,0.06358773,0.4163124,-0.1922877,0.247833,-0.3836333,0.8883817,0.04671644,0.08339177,0.467156,-0.1445484,0.2362597,-0.5166252,0.8205048,0.06365421,0.1260651,0.523237,-0.04444278,0.2362597,-0.5166252,0.8205048,0.06365421,0.1141794,0.5522069,0.08963795,-0.0741668,-0.4036135,0.6501956,-0.6394072,-0.0003728494,0.5337662,0.1449009,0.01483674,0.9334583,0.1501117,0.3254263,0.01707254,0.2959033,0.0726564,0.06479166,0.9451758,0.09810793,0.3046638,-0.0001330972,0.02907958,0.0109308,-0.05345115,0.8254923,-0.5039622,0.2484513,0.1935129,0.6118773,0.1137818,0.1026487,-0.3205037,0.9409586,0.03657811,0.2069491,0.6909039,0.1732256,-0.03830781,-0.1014477,0.9940794,0.006884566,0.2325194,0.5709825,0.02867368,0.4979099,-0.01974968,0.5674018,0.6555539,0.3306529,0.5889382,-0.05234266,-0.1184345,-0.6757289,-0.1140371,0.7185813,0.2499233,0.3532076,-0.04833205,0.03949083,-0.7455636,-0.05271455,0.6631719,0.2468957,0.08117862,-0.08427547,0.2082736,-0.731967,0.4611962,0.4562291
99.99466,0,0,0,6.657903E-08,0,0,1,0.06397911,0.2585801,-0.2055932,0.09241006,0.2543837,-0.009448821,0.9626318,-0.003336646,0.2563509,-0.1675809,0.4560667,-0.4589839,0.6774213,-0.3499104,-0.02619538,0.394032,0.2205642,0.3295194,0.5563242,0.1692323,0.7438285,-0.07425103,0.09424695,-0.06004833,0.03422383,0.7389987,-0.6725433,-0.01988688,-0.08173136,0.02350565,0.05932062,0.03927977,0.736371,-0.6752636,-0.01530776,-0.08527691,0.005567086,0.1289631,0.03927977,0.736371,-0.6752636,-0.01530776,0.1312949,0.2608092,-0.2436054,0.1412578,-0.5081098,0.7314251,0.4323053,0.4513532,0.3061291,0.01260563,0.4959904,0.05679824,-0.2758459,0.821387,0.2408208,0.1595343,-0.3116011,-0.2244177,0.8481449,-0.378651,-0.2948059,0.2970197,0.03652927,-0.279653,-0.2628174,0.7880331,-0.4916606,-0.2611529,0.3428246,-0.00127056,-0.2389401,-0.2628174,0.7880331,-0.4916606,-0.2611529,0.05086371,0.3450748,-0.2237462,0.2542711,-0.2392182,0.9366566,0.02820213,0.06351385,0.4091621,-0.1922964,0.2482103,-0.3838761,0.8881705,0.04673589,0.08334869,0.4599784,-0.1445408,0.2365736,-0.5168378,0.820267,0.06382728,0.1261051,0.516,-0.04443754,0.2365736,-0.5168378,0.820267,0.06382728,0.1143265,0.544897,0.08966839,-0.07388362,-0.4038738,0.6501391,-0.639333,-0.000179626,0.5264266,0.1450169,0.0150314,0.9336888,0.1503388,0.3246501,0.01715213,0.2886006,0.07262375,0.06553483,0.9450518,0.09889907,0.3046332,-0.000303857,0.02191563,0.0103713,-0.05400546,0.8250642,-0.5040087,0.2496556,0.1936843,0.6045469,0.1137835,0.1028964,-0.3206894,0.9408686,0.03656804,0.2071376,0.6835496,0.1732547,-0.03815143,-0.1015695,0.9940742,0.006689388,0.2326207,0.5636954,0.02862233,0.4979652,-0.01948351,0.5674661,0.6554642,0.3307181,0.5816842,-0.05243033,-0.11799,-0.6751418,-0.1143488,0.7191569,0.2500283,0.3459366,-0.04861644,0.03992499,-0.7457994,-0.05286195,0.6628689,0.2471386,0.07393524,-0.08477841,0.2066913,-0.7325071,0.4613293,0.4559472
109.9968,0,0,0,6.657903E-08,0,0,1,0.06396325,0.2530185,-0.2057227,0.09242583,0.2550333,-0.009156079,0.9624612,-0.003302157,0.2507356,-0.1676246,0.4567358,-0.4577741,0.6792811,-0.3470052,-0.02527221,0.391002,0.2196452,0.3292342,0.5560465,0.1673658,0.7445843,-0.07416396,0.09054341,-0.06010126,0.03449315,0.7389874,-0.672543,-0.01984947,-0.0817187,0.01980817,0.05926651,0.03957232,0.7363579,-0.6752619,-0.01524999,-0.08530401,0.00187294,0.1289079,0.03957232,0.7363579,-0.6752619,-0.01524999,0.1312287,0.2553014,-0.2438208,0.1390402,-0.5067595,0.7326919,0.4324641,0.4507502,0.3016385,0.01287768,0.4957593,0.05426474,-0.2765738,0.8214529,0.2407608,0.1551858,-0.3117448,-0.2243072,0.8477538,-0.3791676,-0.2953501,0.2969718,0.03222147,-0.2796616,-0.2720798,0.7692537,-0.5202917,-0.252028,0.344057,-0.001065819,-0.2365409,-0.2720798,0.7692537,-0.5202917,-0.252028,0.05076642,0.3395084,-0.2238395,0.2548387,-0.2393446,0.9364753,0.02802954,0.06341673,0.4035883,-0.1923748,0.2486703,-0.3841088,0.8879434,0.04668992,0.08327813,0.4543793,-0.1446034,0.2369083,-0.5171492,0.819968,0.06390397,0.1261056,0.5103198,-0.04448505,0.2369083,-0.5171492,0.819968,0.06390397,0.1144239,0.5391054,0.08965327,-0.0733562,-0.4043845,0.6500325,-0.6391791,6.183982E-06,0.5205795,0.1451657,0.01600301,0.9335119,0.150949,0.3248299,0.01699951,0.2828601,0.07234315,0.06682471,0.944691,0.09904593,0.3054243,-0.001044773,0.01628478,0.009789499,-0.05497434,0.8246875,-0.5040268,0.2506517,0.1937973,0.5987382,0.1137597,0.1032284,-0.320621,0.940855,0.03657889,0.2072724,0.6777497,0.1732146,-0.03786891,-0.101055,0.9941378,0.006625562,0.2326729,0.5579585,0.02853644,0.4981596,-0.01920127,0.5675547,0.6552482,0.3307186,0.5760227,-0.05256204,-0.117474,-0.674594,-0.1146543,0.7197065,0.2500936,0.3402496,-0.04897259,0.0400162,-0.7457785,-0.05275303,0.6628956,0.2472796,0.06824581,-0.08512314,0.2056935,-0.7329295,0.4614871,0.4555595
119.9951,0,0,0,6.657903E-08,0,0,1,0.0639322,0.2487383,-0.2058498,0.09229179,0.2556774,-0.009033421,0.9623044,-0.003282681,0.246433,-0.167664,0.4572534,-0.4566144,0.6810874,-0.3443003,-0.02449201,0.3891169,0.2187642,0.3289306,0.5556995,0.1655692,0.7453791,-0.07414649,0.08799966,-0.06013863,0.03438666,0.7389827,-0.6725543,-0.01982847,-0.08167462,0.01726539,0.05923145,0.03640589,0.7302583,-0.6819596,-0.01814062,-0.08460584,0.0005695201,0.1292108,0.03640589,0.7302583,-0.6819596,-0.01814062,0.1311471,0.2510436,-0.2440356,0.137625,-0.505713,0.7335507,0.4326862,0.4503989,0.2980964,0.01286819,0.4953968,0.05266558,-0.2770698,0.8216087,0.24071,0.1515728,-0.3119166,-0.2241421,0.8473516,-0.3797074,-0.2959362,0.2969211,0.02864673,-0.2796876,-0.2793078,0.7531672,-0.5430672,-0.2445508,0.3448711,-0.0008400068,-0.2347901,-0.2793078,0.7531672,-0.5430672,-0.2445508,0.05067544,0.3352199,-0.2239628,0.2554381,-0.2393696,0.9363075,0.0279631,0.06333778,0.3992986,-0.1925005,0.2491965,-0.3842912,0.8877176,0.0466821,0.08323254,0.4500695,-0.1447215,0.2373383,-0.5174547,0.8196475,0.06395043,0.1261365,0.5059311,-0.04459194,0.2373383,-0.5174547,0.8196475,0.06395043,0.1145657,0.5345985,0.08958137,-0.0729927,-0.4049271,0.6498944,-0.6390179,0.000225246,0.5160127,0.1452328,0.01701441,0.933319,0.1515052,0.3250739,0.01685815,0.2783939,0.0720002,0.06814174,0.9444026,0.09905227,0.3060229,-0.001824588,0.01191668,0.009215849,-0.05606808,0.824327,-0.5040829,0.2514811,0.1939491,0.5942249,0.1136706,0.1036351,-0.320238,0.940934,0.03675649,0.2074762,0.6732827,0.173052,-0.03755268,-0.09989354,0.9942656,0.006907985,0.2327583,0.5535262,0.02837849,0.4984329,-0.01901477,0.5676973,0.6549222,0.3307579,0.5717021,-0.05275081,-0.1164446,-0.6736758,-0.1151502,0.7206544,0.2503,0.3358656,-0.0495895,0.04009105,-0.7456504,-0.05269963,0.6630394,0.2475292,0.06386203,-0.0857449,0.2052969,-0.7333247,0.4616112,0.4549764
130.0011,0,0,0,6.657903E-08,0,0,1,0.06387749,0.2456268,-0.205961,0.09240108,0.2561177,-0.009072698,0.9621764,-0.003302425,0.2433165,-0.167714,0.4577642,-0.4553509,0.6829789,-0.3415368,-0.02377672,0.3885145,0.2178163,0.3285313,0.5553209,0.1637031,0.7462489,-0.07417672,0.08667349,-0.06016896,0.03390135,0.7388872,-0.672682,-0.01988851,-0.0815699,0.01596955,0.05922754,0.03621019,0.7238808,-0.6887391,-0.01800691,-0.08444125,0.000577671,0.1295076,0.03621019,0.7238808,-0.6887391,-0.01800691,0.1310574,0.2479371,-0.244208,0.1371853,-0.5049202,0.7339773,0.4330278,0.4503953,0.2954067,0.01251207,0.4948838,0.05216822,-0.2773666,0.8218493,0.2406757,0.1485987,-0.3121245,-0.2239463,0.8469412,-0.3802917,-0.2965077,0.2968838,0.02571338,-0.2797347,-0.2849407,0.7396061,-0.5611719,-0.2384901,0.3454174,-0.000619291,-0.2335229,-0.2849407,0.7396061,-0.5611719,-0.2384901,0.05060866,0.3321131,-0.2240427,0.2559085,-0.2395575,0.9361297,0.02800532,0.06329931,0.3961785,-0.1925645,0.2496796,-0.3845527,0.8874661,0.0467261,0.08323441,0.4469195,-0.1447707,0.2378162,-0.5177681,0.8193074,0.06399341,0.1262205,0.5027003,-0.04463131,0.2378162,-0.5177681,0.8193074,0.06399341,0.1147705,0.5312434,0.08957886,-0.07285934,-0.4054627,0.649806,-0.6387831,0.0004875585,0.5126232,0.1453368,0.01812213,0.9330947,0.1519994,0.3254268,0.01671392,0.2750985,0.07170876,0.06869391,0.9444037,0.09969452,0.3056864,-0.002165563,0.008732899,0.00851135,-0.05694285,0.8239189,-0.5044458,0.2518933,0.1941628,0.5908664,0.1136468,0.1040416,-0.3198956,0.9409948,0.03703215,0.2077611,0.669964,0.1729591,-0.03728469,-0.09880387,0.9943809,0.007382892,0.2329005,0.550254,0.02828096,0.498788,-0.01889598,0.567879,0.6544977,0.3308552,0.568574,-0.05287009,-0.1156888,-0.6729831,-0.115452,0.7213745,0.2505412,0.3326847,-0.0500003,0.04008149,-0.7454079,-0.05269277,0.6633129,0.2477556,0.06068028,-0.0861483,0.2048533,-0.7336813,0.4617333,0.4544773
139.9994,0,0,0,6.657903E-08,0,0,1,0.0638165,0.2435527,-0.2060742,0.09252819,0.2566321,-0.009099063,0.9620269,-0.003322534,0.2412337,-0.167756,0.458088,-0.4544237,0.6843774,-0.3395321,-0.02328783,0.3882539,0.2171099,0.3282256,0.5550102,0.1623223,0.7469158,-0.07422516,0.08587562,-0.06019253,0.0334511,0.7388012,-0.6727989,-0.01988657,-0.08149789,0.01519912,0.05922763,0.0359102,0.7200633,-0.6927478,-0.01789187,-0.08431487,0.0005841976,0.1296755,0.0359102,0.7200633,-0.6927478,-0.01789187,0.1309555,0.2458716,-0.2443924,0.1371538,-0.5042571,0.7342806,0.4332961,0.4504762,0.2937016,0.01203331,0.4943582,0.05211646,-0.2774709,0.8221337,0.2406643,0.1465111,-0.3123703,-0.2236714,0.8465121,-0.3808931,-0.297168,0.2968498,0.02366079,-0.2798093,-0.2886679,0.7298361,-0.5735866,-0.2345397,0.3457341,-0.0004476446,-0.2327607,-0.2886679,0.7298361,-0.5735866,-0.2345397,0.0505304,0.3300441,-0.2241185,0.2564307,-0.2397643,0.9359334,0.02802013,0.06324809,0.394095,-0.1926217,0.2501905,-0.3848336,0.8872004,0.04672847,0.08322037,0.4448046,-0.1448101,0.2382978,-0.5181014,0.8189576,0.06398187,0.1262792,0.5005013,-0.04465517,0.2382978,-0.5181014,0.8189576,0.06398187,0.1149412,0.5289099,0.08959299,-0.07288839,-0.4060085,0.6496322,-0.6386102,0.0007024407,0.5102326,0.1454224,0.01924026,0.9328349,0.1526054,0.3258232,0.01653974,0.2728207,0.07134711,0.06990654,0.9442743,0.09958448,0.3058469,-0.00297302,0.006535365,0.008004294,-0.05793285,0.8235272,-0.5049558,0.2519257,0.1943364,0.5885344,0.1136476,0.1045025,-0.319594,0.9410372,0.03725682,0.2080003,0.667667,0.1728977,-0.03691351,-0.0977807,0.9944925,0.007814913,0.2330099,0.5480174,0.02820734,0.4991752,-0.01871877,0.5680401,0.6540676,0.330908,0.5664837,-0.05297871,-0.1148298,-0.6722845,-0.1157199,0.7221196,0.2507828,0.3305267,-0.05042467,0.04003397,-0.7452912,-0.05266486,0.6634495,0.2479815,0.0585186,-0.08654358,0.2044104,-0.7339927,0.4618424,0.4540633
149.9977,0,0,0,6.657903E-08,0,0,1,0.06376586,0.2422182,-0.2061477,0.09266952,0.2572992,-0.009053471,0.9618356,-0.003320277,0.239877,-0.1677383,0.4582215,-0.453837,0.6853865,-0.3380986,-0.02292942,0.3881383,0.2166695,0.3281139,0.5547071,0.161346,0.7474016,-0.07427106,0.08543896,-0.06020768,0.03309416,0.7387937,-0.6728236,-0.01992835,-0.08144545,0.01476251,0.05921844,0.03563017,0.7178905,-0.6950141,-0.01786843,-0.08421528,0.0005883402,0.1297582,0.03563017,0.7178905,-0.6950141,-0.01786843,0.130852,0.2445594,-0.2445571,0.1371154,-0.5035542,0.7345639,0.4336457,0.4505902,0.2927238,0.01153461,0.4938341,0.05202468,-0.2776328,0.8223997,0.2406673,0.1451791,-0.3126361,-0.2231723,0.8458031,-0.3819331,-0.2982256,0.2968096,0.02238906,-0.2797747,-0.2906585,0.7234208,-0.5813075,-0.2329419,0.3459056,-0.0003352154,-0.23226,-0.2906585,0.7234208,-0.5813075,-0.2329419,0.05044336,0.328714,-0.224144,0.2570728,-0.2399862,0.9357017,0.02797392,0.06318444,0.3927498,-0.1926261,0.2507847,-0.3851302,0.8869062,0.04668248,0.08319277,0.443427,-0.1447952,0.2388249,-0.5184502,0.8185868,0.06393538,0.1263237,0.4990366,-0.04462283,0.2388249,-0.5184502,0.8185868,0.06393538,0.1151013,0.5273002,0.0896656,-0.0728535,-0.4069969,0.6492128,-0.6384112,0.0009497181,0.5084816,0.1456257,0.01988185,0.9330647,0.1528879,0.3249933,0.01646905,0.2711253,0.07130564,0.07103334,0.9441518,0.09956385,0.3059723,-0.003619388,0.004924922,0.007786066,-0.05905385,0.823163,-0.505455,0.251855,0.194495,0.586932,0.1137073,0.1050399,-0.3193529,0.9410539,0.03739377,0.2082139,0.6660934,0.1729065,-0.03643841,-0.09686603,0.994597,0.008113408,0.233104,0.5465201,0.0281882,0.4995932,-0.01857916,0.5682303,0.653587,0.330948,0.5651494,-0.05302589,-0.1138491,-0.6716301,-0.1159895,0.7228402,0.2510498,0.3291117,-0.05083644,0.0388056,-0.7456266,-0.0529971,0.6631189,0.2476419,0.0570697,-0.08664671,0.2040046,-0.734277,0.4619367,0.4536895
159.9998,0,0,0,6.657903E-08,0,0,1,0.063721,0.2414339,-0.206176,0.09282321,0.258014,-0.009000836,0.9616297,-0.003308311,0.2390683,-0.1676691,0.4582266,-0.4536093,0.6859641,-0.3372243,-0.02266802,0.3879869,0.2164972,0.3282025,0.554473,0.1607765,0.7476591,-0.07430416,0.08518461,-0.06021263,0.03281157,0.7387732,-0.6728573,-0.02001554,-0.08139621,0.01451325,0.05922139,0.03538627,0.7166449,-0.6963097,-0.01791656,-0.08412419,0.0005909628,0.1298129,0.03538627,0.7166449,-0.6963097,-0.01791656,0.1307503,0.2437996,-0.244683,0.1371399,-0.502804,0.7348697,0.4339902,0.4507321,0.2923402,0.01103317,0.493337,0.05197513,-0.2778056,0.8226429,0.2406773,0.1444686,-0.3129033,-0.2228175,0.8453315,-0.3825984,-0.2989741,0.2967828,0.02171386,-0.2798474,-0.2916524,0.7199173,-0.5853943,-0.2323186,0.3459918,-0.0002741058,-0.2321038,-0.2916524,0.7199173,-0.5853943,-0.2323186,0.05035906,0.3279344,-0.2241205,0.2577364,-0.2402371,0.9354567,0.02790925,0.06312285,0.3919533,-0.1925773,0.2513719,-0.3854716,0.8865956,0.04660672,0.08316456,0.4425934,-0.1447211,0.239316,-0.5188559,0.8181931,0.06384848,0.126358,0.4981027,-0.04452004,0.239316,-0.5188559,0.8181931,0.06384848,0.1152383,0.5262036,0.08981106,-0.07278688,-0.4073171,0.6491083,-0.6383208,0.001119912,0.5073478,0.1458263,0.02032326,0.9331813,0.1530962,0.3245327,0.01643145,0.270032,0.07133356,0.07159459,0.9442483,0.1000383,0.3053884,-0.003904052,0.003927439,0.007491559,-0.0602101,0.8228175,-0.5059438,0.2517294,0.1946281,0.5858396,0.1138555,0.1055576,-0.3192844,0.9410154,0.03748861,0.2083961,0.6650081,0.1730334,-0.03595953,-0.0962454,0.9946727,0.008373336,0.2331809,0.545544,0.02825603,0.5001161,-0.01845988,0.5683158,0.653116,0.3309576,0.5643327,-0.0530024,-0.1129851,-0.6711497,-0.11616,0.7233946,0.2512823,0.328217,-0.0511222,0.03771761,-0.7458858,-0.05301103,0.6628891,0.247436,0.05613009,-0.08654499,0.2036828,-0.7345346,0.4620557,0.4532961
169.9982,0,0,0,6.657903E-08,0,0,1,0.06368342,0.2410414,-0.2061808,0.09302957,0.2586682,-0.009103155,0.9614331,-0.003293321,0.238673,-0.1675826,0.4581838,-0.4536698,0.6861676,-0.336787,-0.02245519,0.3877896,0.2165169,0.3284304,0.5543522,0.160517,0.7477044,-0.07431735,0.08504232,-0.06021114,0.03262161,0.7387727,-0.6728662,-0.02005585,-0.08135565,0.01436981,0.05922543,0.03521614,0.7159276,-0.6970556,-0.01793561,-0.08405681,0.0005924529,0.1298464,0.03521614,0.7159276,-0.6970556,-0.01793561,0.1306602,0.2434098,-0.2447789,0.1372304,-0.5020484,0.7350844,0.4344727,0.4509633,0.2922312,0.01048102,0.4927889,0.05200327,-0.2780708,0.82288,0.2406857,0.1440342,-0.3131619,-0.2224223,0.8448638,-0.3832608,-0.2997412,0.2967438,0.02131117,-0.2799085,-0.2921057,0.7176826,-0.5878909,-0.2323589,0.3460278,-0.0002376724,-0.2320423,-0.2921057,0.7176826,-0.5878909,-0.2323589,0.05031288,0.3275514,-0.2240729,0.2583666,-0.2405073,0.9352123,0.0279501,0.06311329,0.3915511,-0.1925057,0.2519572,-0.385799,0.8862883,0.04658351,0.08319462,0.4421549,-0.1446276,0.2398391,-0.5192214,0.8178148,0.06376175,0.1264527,0.497574,-0.04440457,0.2398391,-0.5192214,0.8178148,0.06376175,0.115441,0.5255222,0.08996733,-0.07249527,-0.4082294,0.6487544,-0.638131,0.001425907,0.5065373,0.146149,0.02074655,0.9332732,0.1533653,0.3241143,0.01655114,0.2692714,0.07145994,0.07228199,0.9443247,0.1005194,0.3048322,-0.004093684,0.003274142,0.00727135,-0.0613859,0.8225046,-0.5063504,0.2516504,0.194825,0.5851684,0.1140057,0.1060554,-0.3193567,0.9409307,0.03759153,0.208645,0.6643262,0.173186,-0.03554294,-0.09595994,0.994713,0.00865135,0.2333192,0.5449848,0.02832746,0.5005323,-0.01833158,0.5684446,0.6526887,0.3310406,0.563918,-0.052964,-0.1121173,-0.6707495,-0.1163453,0.7238709,0.2515835,0.3277265,-0.0514089,0.03669127,-0.7461265,-0.05286897,0.6626869,0.2473795,0.05558948,-0.08640312,0.2026996,-0.7346758,0.4623595,0.4531981
